filed,adsh,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,accepted,prevrpt,detail,instance,nciks,aciks,yr,fik,quarter
20190605,0001654954-19-006992,1654954,AZZURRA HOLDING CORP,3663.0,US,CA,LOS ANGELES,90045,6080 CENTRE DRIVE,SUITE 600,310-242-5698,US,CA,LOS ANGELES,90045,6080 CENTRE DRIVE,SUITE 600,US,DE,770289371.0,WAVE WIRELESS CORP,20051228.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-06-05 15:58:00.0,0,0,azzurra-20190331.xml,1,,19,6992,2019q2
20190610,0001654954-19-007133,1654954,LAKELAND INDUSTRIES INC,3842.0,US,NY,RONKONKOMA,11779,3555 VETERANS MEMORIAL HIGHWAY,SUITE C,6319819700,US,NY,RONKONKOMA,11779,3555 VETERANS MEMORIAL HIGHWAY,SUITE C,US,DE,133115216.0,,,2-ACC,0,131.0,10-Q,20190430,2019.0,Q1,2019-06-10 16:11:00.0,0,1,lake-20190430.xml,1,,19,7133,2019q2
20190610,0001654954-19-007126,1654954,"DROPCAR, INC.",4899.0,US,NY,NEW YORK,10018,"1412 BROADWAY, SUITE 2105",,(646) 342-1595,US,NY,NEW YORK,10018,"1412 BROADWAY, SUITE 2105",,US,DE,980204758.0,WPCS INTERNATIONAL INC,20020612.0,4-NON,0,1231.0,10-Q/A,20180331,2018.0,Q1,2019-06-10 14:40:00.0,0,1,dcar-20180331.xml,1,,19,7126,2019q2
20190611,0001654954-19-007174,1654954,SCANDIUM INTERNATIONAL MINING CORP.,1000.0,US,NV,SPARKS,89431,#501 - 1430 GREG STREET,,775-355-9500,US,NV,SPARKS,89431,#501 - 1430 GREG STREET,,CA,BC,0.0,EMC METALS CORP.,20090921.0,4-NON,0,1231.0,10-Q/A,20190331,2019.0,Q1,2019-06-11 16:01:00.0,0,1,scy-20190331.xml,1,,19,7174,2019q2
20190614,0001654954-19-007346,1654954,"AMAZING ENERGY OIL & GAS, CO.",1311.0,US,TX,PLANO,75903,5700 W. PLANO PARKWAY,SUITE 3600,(972) 233-1244,US,TX,PLANO,75903,5700 W. PLANO PARKWAY,SUITE 3600,US,NV,820290112.0,GOLD CREST MINES INC,20060915.0,4-NON,0,731.0,10-Q,20190430,2019.0,Q3,2019-06-14 16:07:00.0,0,1,amaz-20190430.xml,1,,19,7346,2019q2
20190614,0001654954-19-007348,1654954,"PHARMA-BIO SERV, INC.",8742.0,PR,,DORADO,00646,INDUSTRIAL ZONE STREET 1,LOT 14,787-278-2709,PR,,DORADO,00646,INDUSTRIAL ZONE STREET 1,LOT 14,,,200653570.0,LAWRENCE CONSULTING GROUP INC,20040923.0,4-NON,0,1031.0,10-Q,20190430,2019.0,Q2,2019-06-14 16:08:00.0,0,1,pbsv-20190430.xml,1,,19,7348,2019q2
20190614,0001654954-19-007343,1654954,FREEDOM HOLDING CORP.,6211.0,US,UT,SALT LAKE CITY,84101,C/O POULTON & YORDAN,324 SOUTH 400 WEST SUITE 250,801-355-2227,US,UT,SALT LAKE CITY,84101,C/O POULTON & YORDAN,324 SOUTH 400 WEST SUITE 250,US,NV,300233726.0,BMB MUNAI INC,20031218.0,2-ACC,0,331.0,10-K,20190331,2018.0,FY,2019-06-14 15:59:00.0,0,1,frhc-20190331.xml,1,,19,7343,2019q2
20190618,0001654954-19-007414,1654954,"SANUWAVE HEALTH, INC.",3841.0,US,GA,SUWANEE,30024,3360 MARTIN FARM RD,SUITE 100,770-419-7525,US,GA,SUWANEE,30024,3360 MARTIN FARM RD,SUITE 100,US,NV,201176000.0,"RUB MUSIC ENTERPRISES, INC.",20071106.0,4-NON,0,1231.0,S-1,20190331,2019.0,Q1,2019-06-17 17:44:00.0,0,1,snwv-20190331.xml,1,,19,7414,2019q2
20190618,0001654954-19-007433,1654954,GLOBAL DIGITAL SOLUTIONS INC,2844.0,US,FL,WEST PALM BEACH,33401,777 SOUTH FLAGLER DRIVE,SUITE 800 WEST,561-515-6163,US,CA,ORANGEVALE,95662,6220 MAIN AVE #2,,US,NJ,223392051.0,CREATIVE BEAUTY SUPPLY INC,19960403.0,4-NON,0,1231.0,10-K/A,20181231,2018.0,FY,2019-06-18 14:06:00.0,0,1,gdsi-20181231.xml,1,,19,7433,2019q2
20190619,0001654954-19-007469,1654954,NORTHERN MINERALS & EXPLORATION LTD.,1040.0,US,TX,CISCO,76437,1301 AVENUE M,,254-442-2627,US,TX,CISCO,76437,P.O. BOX 31,,US,NV,0.0,PUNCHLINE RESOURCES LTD.,20120910.0,4-NON,0,731.0,10-Q,20190430,2019.0,Q3,2019-06-19 15:03:00.0,0,1,nmex-20190430.xml,1,,19,7469,2019q2
20190619,0001654954-19-007472,1654954,"DROPCAR, INC.",4899.0,US,NY,NEW YORK,10018,"1412 BROADWAY, SUITE 2105",,(646) 342-1595,US,NY,NEW YORK,10018,"1412 BROADWAY, SUITE 2105",,US,DE,980204758.0,WPCS INTERNATIONAL INC,20020612.0,4-NON,0,1231.0,10-Q/A,20180630,2018.0,Q2,2019-06-19 15:59:00.0,0,1,dcar-20180630.xml,1,,19,7472,2019q2
20190620,0001654954-19-007502,1654954,"TPT GLOBAL TECH, INC.",4899.0,US,CA,SAN DIEGO,92101,"501 W. BROADWAY, SUITE 800",,(619) 400-4996,US,CA,SAN DIEGO,92101,"501 W. BROADWAY, SUITE 800",,US,FL,593723328.0,,,4-NON,0,1231.0,10-K/A,20181231,2018.0,FY,2019-06-20 13:44:00.0,0,1,tptw-20181231.xml,1,,19,7502,2019q2
20190621,0001654954-19-007544,1654954,"GT BIOPHARMA, INC.",2834.0,US,CA,WESTLAKE VILLAGE,91362,310 N. WESTLAKE BLVD.,SUITE 206,(800) 304-9888,US,CA,WESTLAKE VILLAGE,91362,310 N. WESTLAKE BLVD.,SUITE 206,US,DE,941620407.0,OXIS INTERNATIONAL INC,19940916.0,4-NON,0,1231.0,S-1,20190331,2019.0,Q1,2019-06-21 16:27:00.0,0,1,gtbp-20190331.xml,1,,19,7544,2019q2
20190624,0001654954-19-007589,1654954,"BLOCKCHAIN INDUSTRIES, INC.",7389.0,US,CA,SANTA MONICA,90401,"730 ARIZONA AVE, SUITE 220",,(866) 995-7521,US,CA,SANTA MONICA,90401,"730 ARIZONA AVE, SUITE 220",,US,NV,880335407.0,"OMNI GLOBAL TECHNOLOGIES, INC.",20170829.0,4-NON,0,430.0,10-Q/A,20180131,2018.0,Q3,2019-06-24 16:27:00.0,0,1,bcii-20180131.xml,1,,19,7589,2019q2
20190624,0001654954-19-007590,1654954,"BLOCKCHAIN INDUSTRIES, INC.",7389.0,US,CA,SANTA MONICA,90401,"730 ARIZONA AVE, SUITE 220",,(866) 995-7521,US,CA,SANTA MONICA,90401,"730 ARIZONA AVE, SUITE 220",,US,NV,880335407.0,"OMNI GLOBAL TECHNOLOGIES, INC.",20170829.0,4-NON,0,430.0,10-K/A,20180430,2019.0,FY,2019-06-24 16:29:00.0,0,1,bcii-20180430.xml,1,,19,7590,2019q2
20190625,0001654954-19-007632,1654954,"VISTAGEN THERAPEUTICS, INC.",2834.0,US,CA,SOUTH SAN FRANCISCO,94080,343 ALLERTON AVENUE,,650-577-3600,US,CA,SOUTH SAN FRANCISCO,94080,343 ALLERTON AVENUE,,US,NV,205093315.0,"EXCALIBER ENTERPRISES, LTD.",20070906.0,4-NON,0,331.0,10-K,20190331,2018.0,FY,2019-06-25 16:18:00.0,0,1,vtgn-20190331.xml,1,,19,7632,2019q2
20190626,0001654954-19-007666,1654954,"WNC HOUSING TAX CREDIT FUND VI, L.P., SERIES 13",6513.0,US,CA,IRVINE,92614,17782 SKY PARK CIRCLE,,714-662-5565,US,CA,IRVINE,92614,17782 SKY PARK CIRCLE,,US,CA,202355224.0,,,4-NON,0,331.0,10-K,20190331,2018.0,FY,2019-06-26 16:31:00.0,0,1,wncvi13-20190331.xml,1,,19,7666,2019q2
20190626,0001654954-19-007668,1654954,WNC HOUSING TAX CREDIT FUND VI LP SERIES 9,6513.0,US,CA,IRVINE,92614-6404,17782 SKY PARK CIRCLE,,7146625565,US,CA,IRVINE,92614-6404,17782 SKY PARK CIRCLE,,,,330974533.0,,,4-NON,0,331.0,10-K,20190331,2018.0,FY,2019-06-26 16:31:00.0,0,1,wnchvi9-20190331.xml,1,,19,7668,2019q2
20190626,0001654954-19-007669,1654954,WNC HOUSING TAX CREDIT FUND VI LP SERIES 7,6513.0,US,CA,IRVINE,92614-6404,17782 SKY PARK CIRCLE,,7146625565,US,CA,IRVINE,92614-6404,17782 SKY PARK CIRCLE,,US,CA,330761517.0,,,4-NON,0,331.0,10-K,20190331,2018.0,FY,2019-06-26 16:32:00.0,0,1,wncvi7-20190630.xml,1,,19,7669,2019q2
20190627,0001654954-19-007698,1654954,"DROPCAR, INC.",4899.0,US,NY,NEW YORK,10018,"1412 BROADWAY, SUITE 2105",,(646) 342-1595,US,NY,NEW YORK,10018,"1412 BROADWAY, SUITE 2105",,US,DE,980204758.0,WPCS INTERNATIONAL INC,20020612.0,4-NON,0,1231.0,10-Q/A,20180930,2018.0,Q3,2019-06-26 18:22:00.0,0,1,dcar-20180930.xml,1,,19,7698,2019q2
20190701,0001654954-19-007798,1654954,NATURALSHRIMP INC,900.0,US,TX,WACO,76710,2068 NORTH VALLEY MILLS ROAD,,(888) 791-9474,US,TX,WACO,76710,2068 NORTH VALLEY MILLS ROAD,,US,NV,0.0,"MULTIPLAYER ONLINE DRAGON, INC.",20090603.0,4-NON,0,331.0,10-K,20190331,2018.0,FY,2019-06-28 19:20:00.0,0,1,shmp-20190331.xml,1,,19,7798,2019q3
20190703,0001654954-19-007941,1654954,INFINITE GROUP INC,7370.0,US,NY,PITTSFORD,14534,80 OFFICE PARK WAY,,5853850610,US,NY,PITTSFORD,14534,80 OFFICE PARK WAY,,US,DE,521490422.0,INFINITE MACHINE CORP,19971015.0,4-NON,0,1231.0,10-K,20171231,2017.0,FY,2019-07-03 16:47:00.0,0,1,imci-20171231.xml,1,,19,7941,2019q3
20190703,0001654954-19-007942,1654954,INFINITE GROUP INC,7370.0,US,NY,PITTSFORD,14534,80 OFFICE PARK WAY,,5853850610,US,NY,PITTSFORD,14534,80 OFFICE PARK WAY,,US,DE,521490422.0,INFINITE MACHINE CORP,19971015.0,4-NON,0,1231.0,10-Q,20180331,2018.0,Q1,2019-07-03 16:49:00.0,0,1,imci-20180331.xml,1,,19,7942,2019q3
20190703,0001654954-19-007943,1654954,INFINITE GROUP INC,7370.0,US,NY,PITTSFORD,14534,80 OFFICE PARK WAY,,5853850610,US,NY,PITTSFORD,14534,80 OFFICE PARK WAY,,US,DE,521490422.0,INFINITE MACHINE CORP,19971015.0,4-NON,0,1231.0,10-Q,20180630,2018.0,Q2,2019-07-03 16:50:00.0,0,1,imci-20180630.xml,1,,19,7943,2019q3
20190703,0001654954-19-007944,1654954,INFINITE GROUP INC,7370.0,US,NY,PITTSFORD,14534,80 OFFICE PARK WAY,,5853850610,US,NY,PITTSFORD,14534,80 OFFICE PARK WAY,,US,DE,521490422.0,INFINITE MACHINE CORP,19971015.0,4-NON,0,1231.0,10-Q,20180930,2018.0,Q3,2019-07-03 16:52:00.0,0,1,imci-20180930.xml,1,,19,7944,2019q3
20190703,0001654954-19-007945,1654954,INFINITE GROUP INC,7370.0,US,NY,PITTSFORD,14534,80 OFFICE PARK WAY,,5853850610,US,NY,PITTSFORD,14534,80 OFFICE PARK WAY,,US,DE,521490422.0,INFINITE MACHINE CORP,19971015.0,4-NON,0,1231.0,10-K,20181231,2018.0,FY,2019-07-03 16:53:00.0,0,1,imci-20181231.xml,1,,19,7945,2019q3
20190703,0001654954-19-007946,1654954,INFINITE GROUP INC,7370.0,US,NY,PITTSFORD,14534,80 OFFICE PARK WAY,,5853850610,US,NY,PITTSFORD,14534,80 OFFICE PARK WAY,,US,DE,521490422.0,INFINITE MACHINE CORP,19971015.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-07-03 16:54:00.0,0,1,imci-20190331.xml,1,,19,7946,2019q3
20190708,0001654954-19-008030,1654954,"LOOP INDUSTRIES, INC.",2800.0,CA,QC,TERREBONNE,J6Y 1Y4,480 FERNAND POITRAS,,781-821-6600,CA,QC,TERREBONNE,J6Y 1Y4,480 FERNAND POITRAS,,US,NV,272094706.0,FIRST AMERICAN GROUP INC.,20101101.0,2-ACC,0,228.0,10-Q,20190531,2020.0,Q1,2019-07-08 17:26:00.0,0,1,loop-20190531.xml,1,,19,8030,2019q3
20190709,0001654954-19-008064,1654954,GLOBAL DIGITAL SOLUTIONS INC,2844.0,US,FL,WEST PALM BEACH,33401,777 SOUTH FLAGLER DRIVE,SUITE 800 WEST,561-515-6163,US,CA,ORANGEVALE,95662,6220 MAIN AVE #2,,US,NJ,223392051.0,CREATIVE BEAUTY SUPPLY INC,19960403.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-07-09 17:11:00.0,0,1,gdsi-20190331.xml,1,,19,8064,2019q3
20190710,0001654954-19-008114,1654954,INTELLIPHARMACEUTICS INTERNATIONAL INC.,2834.0,CA,ON,TORONTO,M9W 5X2,30 WORCESTER ROAD,,416-798-3001,CA,ON,TORONTO,M9W 5X2,30 WORCESTER ROAD,,CA,ON,0.0,INTELLIPHARMACEUTICS INTERNATIONAL INC.,20091020.0,,0,1130.0,6-K,20190531,2019.0,Q2,2019-07-10 17:09:00.0,0,1,ipci-20190531.xml,1,,19,8114,2019q3
20190722,0001654954-19-008377,1654954,STAR GOLD CORP.,1000.0,US,ID,COEUR D'ALENE,83814,611 E. SHERMAN AVE.,,208-664-5066,US,ID,COEUR D'ALENE,83814,611 E. SHERMAN AVE.,,US,NV,270348508.0,ELAN DEVELOPMENT INC,20070604.0,4-NON,0,430.0,10-K,20190430,2019.0,FY,2019-07-22 10:43:00.0,0,1,srgz-20190430.xml,1,,19,8377,2019q3
20190722,0001654954-19-008395,1654954,"EXEO ENTERTAINMENT, INC.",3570.0,US,NV,LAS VEGAS,89118,"4478 WAGON TRAIL AVE,",,702-361-3188,US,NV,LAS VEGAS,89118,"4478 WAGON TRAIL AVE,",,US,NV,452224704.0,,,4-NON,0,1130.0,10-Q,20190531,2019.0,Q2,2019-07-22 17:15:00.0,0,1,exeo-20190531.xml,1,,19,8395,2019q3
20190801,0001654954-19-008742,1654954,OXBRIDGE RE HOLDINGS LTD,6331.0,KY,,GEORGETOWN,KY1-9006,"STRATHVALE HOUSE, 2ND FLOOR, PO BOX 469",90 NORTH CHURCH STREET,345-749-7570,KY,,GEORGETOWN,KY1-9006,"STRATHVALE HOUSE, 2ND FLOOR, PO BOX 469",90 NORTH CHURCH STREET,KY,,981150254.0,,,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-01 16:02:00.0,0,1,oxbr-20190630.xml,1,,19,8742,2019q3
20190801,0001654954-19-008751,1654954,ISSUER DIRECT CORP,2750.0,US,NC,MORRISVILLE,27560,500 PERIMETER PARK DRIVE,SUITE D,9194611600,US,NC,MORRISVILLE,27560,500 PERIMETER PARK DRIVE,SUITE D,,,261331503.0,DOCUCON INC,20071002.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-01 16:59:00.0,0,1,isdr-20190630.xml,1,,19,8751,2019q3
20190805,0001654954-19-008838,1654954,NAVIENT CORP,6211.0,US,DE,WILMINGTON,19801,123 JUSTISON STREET,SUITE 300,302-283-8000,US,DE,WILMINGTON,19801,123 JUSTISON STREET,SUITE 300,US,DE,464054283.0,NEW CORP,20131205.0,,0,1231.0,8-K,20190731,2019.0,Q3,2019-08-05 16:16:00.0,1,0,form_8k_htm.xml,1,,19,8838,2019q3
20190805,0001654954-19-008841,1654954,"WRAP TECHNOLOGIES, INC.",3480.0,US,NV,LAS VEGAS,89103,"4620 ARVILLE STREET, STE E",,800-583-2652,US,NV,LAS VEGAS,89103,"4620 ARVILLE STREET, STE E",,US,DE,980551945.0,,,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-05 16:32:00.0,0,1,wrap-20190630.xml,1,,19,8841,2019q3
20190806,0001654954-19-008911,1654954,BK TECHNOLOGIES CORP,3663.0,US,FL,WEST MELBOURNE,32904,7100 TECHNOLOGY DRIVE,,321-984-1414,US,FL,WEST MELBOURNE,32904,7100 TECHNOLOGY DRIVE,,US,NV,593486297.0,"BK TECHNOLOGIES, INC.",20180604.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-06 16:36:00.0,0,1,bkti-20190630.xml,1,,19,8911,2019q3
20190806,0001654954-19-008927,1654954,"CREXENDO, INC.",4813.0,US,AZ,TEMPE,85281,1615 S. 52ND STREET,,8012270004,US,AZ,TEMPE,85281,1615 S. 52ND STREET,,US,DE,870591719.0,IMERGENT INC,20020710.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-06 17:21:00.0,0,1,cxdo-20190630.xml,1,,19,8927,2019q3
20190806,0001654954-19-008900,1654954,"CELLULAR BIOMEDICINE GROUP, INC.",2836.0,US,NY,NEW YORK,10105,1345 AVENUE OF THE AMERICAS,11TH FLOOR,(347) 905 5663,US,NY,NEW YORK,10105,1345 AVENUE OF THE AMERICAS,11TH FLOOR,US,DE,861032927.0,EASTBRIDGE INVESTMENT GROUP CORP,20061019.0,2-ACC,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-06 16:03:00.0,0,1,cmbg-20190630.xml,1,,19,8900,2019q3
20190807,0001654954-19-008969,1654954,PEOPLES BANCORP OF NORTH CAROLINA INC,6022.0,US,NC,NEWTON,28658-4007,518 WEST C STREET,PO BOX 467,8284645620,US,NC,NEWTON,28658-0467,PO BOX 467,,US,NC,562132396.0,,,2-ACC,0,1231.0,10-Q/A,20190630,2019.0,Q2,2019-08-07 14:57:00.0,0,1,pebk-20190630.xml,1,,19,8969,2019q3
20190807,0001654954-19-008973,1654954,CHROMADEX CORP.,2833.0,US,CA,LOS ANGELES,90024,10900 WILSHIRE BLVD,SUITE 650,310-388-6706,US,CA,LOS ANGELES,90024,10900 WILSHIRE BLVD,SUITE 650,US,DE,262940963.0,"CODY RESOURCES, INC.",20070112.0,2-ACC,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-07 16:01:00.0,0,1,cdxc-20190630.xml,1,,19,8973,2019q3
20190807,0001654954-19-008976,1654954,"KNOW LABS, INC.",3829.0,US,WA,SEATTLE,98101,500 UNION STREET,SUITE 810,206-903-1351,US,WA,SEATTLE,98101,500 UNION STREET,SUITE 810,US,NV,900273142.0,VISUALANT INC,20070220.0,4-NON,0,930.0,10-Q,20190630,2019.0,Q3,2019-08-07 16:17:00.0,0,1,knwn-20190630.xml,1,,19,8976,2019q3
20190807,0001654954-19-008979,1654954,"AUTOWEB, INC.",7370.0,US,CA,IRVINE,92612-1400,18872 MACARTHUR BLVD,SUITE 200,9492254500,US,CA,IRVINE,92612-1400,18872 MACARTHUR BLVD,SUITE 200,US,DE,330711569.0,AUTOBYTEL INC,20100628.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-07 16:21:00.0,0,1,auto-20190630.xml,1,,19,8979,2019q3
20190807,0001654954-19-008985,1654954,ATRION CORP,3841.0,US,TX,ALLEN,75002,ONE ALLENTOWN PARKWAY,,9723909800,US,TX,ALLEN,75002,ONE ALLENTOWN PARKWAY,,US,DE,630821819.0,ALATENN RESOURCES INC,19920703.0,1-LAF,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-07 16:55:00.0,0,1,atri-20190630_htm.xml,1,,19,8985,2019q3
20190808,0001654954-19-009051,1654954,DIGATRADE FINANCIAL CORP,5180.0,CA,BC,VANCOUVER,V6C-2Z6,1500 WEST GEORGIA STREET,SUITE 1300,604-200-0071,CA,BC,VANCOUVER,V6C-2Z6,1500 WEST GEORGIA STREET,SUITE 1300,CA,BC,0.0,BIT-X FINANCIAL CORP.,20150302.0,,0,1231.0,6-K,20190630,2019.0,Q2,2019-08-08 14:28:00.0,0,1,digaf-20190630.xml,1,,19,9051,2019q3
20190808,0001654954-19-009076,1654954,LODE-STAR MINING INC.,1040.0,US,NV,RENO,89501,"1 EAST LIBERTY STREET, SUITE 600",,(775) 234-5443,US,NV,RENO,89501,"1 EAST LIBERTY STREET, SUITE 600",,,,474347638.0,INTERNATIONAL GOLD CORP.,20050302.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-08 16:40:00.0,0,1,lsmg-20190630.xml,1,,19,9076,2019q3
20190808,0001654954-19-009066,1654954,VOLTARI CORP,6500.0,US,NY,NEW YORK,10153,767 FIFTH AVENUE,47TH FLOOR,212-388-5500,US,NY,NEW YORK,10153,767 FIFTH AVENUE,47TH FLOOR,US,DE,0.0,,,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-08 16:26:00.0,0,1,vltc-20190630.xml,1,,19,9066,2019q3
20190808,0001654954-19-009061,1654954,AEROCENTURY CORP,7359.0,US,CA,BURLINGAME,94010,1440 CHAPIN AVE STE 310,,6503401888,US,CA,BURLINGAME,94010,1440 CHAPIN AVENUE SUITE 310,,US,DE,943263974.0,AEROMAX INC,19970331.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-08 16:14:00.0,0,1,acy-20190630.xml,1,,19,9061,2019q3
20190808,0001654954-19-009059,1654954,MONOPAR THERAPEUTICS,2834.0,US,IL,NORTHBROOK,60062,"5 REVERE DRIVE, SUITE 200",,6143958936,US,IL,NORTHBROOK,60062,"5 REVERE DRIVE, SUITE 200",,US,DE,320463781.0,,,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-08 16:11:00.0,0,1,mono-20190630.xml,1,,19,9059,2019q3
20190808,0001654954-19-009027,1654954,F&M BANK CORP,6022.0,US,VA,TIMBERVILLE,22853,P.O. BOX 1111,,540-896-8941,US,VA,TIMBERVILLE,22853,P. O. BOX 1111,,US,VA,541280811.0,,,2-ACC,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-08 10:49:00.0,0,1,fmbm-20190630.xml,1,,19,9027,2019q3
20190808,0001654954-19-009079,1654954,ENDRA LIFE SCIENCES INC.,3845.0,US,MI,ANN ARBOR,48105,3600 GREEN COURT,SUITE 350,734-335-0468,US,MI,ANN ARBOR,48105,3600 GREEN COURT,SUITE 350,US,DE,260579295.0,ENDRA INC.,20160805.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-08 16:47:00.0,0,1,ndrau-20190630.xml,1,,19,9079,2019q3
20190808,0001654954-19-009014,1654954,"AEMETIS, INC",2860.0,US,CA,CUPERTINO,95014,20400 STEVENS CREEK BLVD,SUITE 700,408-517-3304,US,CA,CUPERTINO,95014,20400 STEVENS CREEK BLVD,SUITE 700,US,NV,261407544.0,"AE BIOFUELS, INC.",20110714.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-08 08:47:00.0,0,1,amtx-20190630.xml,1,,19,9014,2019q3
20190808,0001654954-19-009009,1654954,SMITH MIDLAND CORP,3272.0,US,VA,MIDLAND,22728,ROUTE 28,P O BOX 300,5404393266,US,VA,MIDLAND,22728,RT 28,PO BOX 300,US,DE,541727060.0,,,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-08 08:03:00.0,0,1,smid-20190630.xml,1,,19,9009,2019q3
20190808,0001654954-19-009056,1654954,INSIGNIA SYSTEMS INC/MN,7310.0,US,MN,MINNEAPOLIS,55445,8799 BROOKLYN BLVD.,,7633926200,US,MN,MINNEAPOLIS,55445,8799 BROOKLYN BLVD.,,US,MN,411656308.0,,,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-08 16:08:00.0,0,1,isig-20190630.xml,1,,19,9056,2019q3
20190809,0001654954-19-009176,1654954,"TG THERAPEUTICS, INC.",2834.0,US,NY,NEW YORK,10014,"2 GANSEVOORT STREET, 9TH FLOOR",,(212) 554-4484,US,NY,NEW YORK,10014,"2 GANSEVOORT STREET, 9TH FLOOR",,US,DE,363898269.0,MANHATTAN PHARMACEUTICALS INC,20030310.0,1-LAF,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-09 16:32:00.0,0,1,tgtx-20190630_htm.xml,1,,19,9176,2019q3
20190809,0001654954-19-009175,1654954,TORCHLIGHT ENERGY RESOURCES INC,1311.0,US,TX,PLANO,75093,"5700 W. PLANO PARKWAY, SUITE 3600",,(214) 432-8002,US,TX,PLANO,75093,"5700 W. PLANO PARKWAY, SUITE 3600",,US,NV,743237581.0,"POLE PERFECT STUDIOS, INC.",20080409.0,2-ACC,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-09 16:31:00.0,0,1,trch-20190630.xml,1,,19,9175,2019q3
20190809,0001654954-19-009183,1654954,"FITLIFE BRANDS, INC.",2833.0,US,NE,OMAHA,68137,5214 S. 136TH STREET,,402-884-1894,US,NE,OMAHA,68137,5214 S. 136TH STREET,,US,NV,0.0,"BOND LABORATORIES, INC.",20060831.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-09 17:17:00.0,0,1,ftlf-20190630.xml,1,,19,9183,2019q3
20190809,0001654954-19-009170,1654954,"GROWLIFE, INC.",3231.0,US,WA,KIRKLAND,98033,5400 CARILLON POINT,,866-781-5559,US,WA,KIRKLAND,98033,5400 CARILLON POINT,,US,DE,900821083.0,"PHOTOTRON HOLDINGS, INC.",20110309.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-09 16:18:00.0,0,1,phot-20190630.xml,1,,19,9170,2019q3
20190809,0001654954-19-009177,1654954,"KINGSTONE COMPANIES, INC.",6331.0,US,NY,KINGSTON,12401,15 JOYS LANE,,516 374-7600,US,NY,KINGSTON,12401,15 JOYS LANE,,US,DE,362476480.0,DCAP GROUP INC,20050210.0,2-ACC,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-09 16:32:00.0,0,1,kins-20190630.xml,1,,19,9177,2019q3
20190809,0001654954-19-009134,1654954,TEUCRIUM COMMODITY TRUST,6221.0,US,VT,BURLINGTON,05401,THREE MAIN STREET,SUITE 215,802-540-0019,US,VT,BURLINGTON,05401,THREE MAIN STREET,SUITE 215,,,0.0,,,2-ACC,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-09 12:18:00.0,0,1,tct-20190630.xml,1,,19,9134,2019q3
20190809,0001654954-19-009133,1654954,SCANDIUM INTERNATIONAL MINING CORP.,1000.0,US,NV,SPARKS,89431,#501 - 1430 GREG STREET,,775-355-9500,US,NV,SPARKS,89431,#501 - 1430 GREG STREET,,CA,BC,0.0,EMC METALS CORP.,20090921.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-09 12:14:00.0,0,1,scy-20190630.xml,1,,19,9133,2019q3
20190809,0001654954-19-009117,1654954,COMMUNITY BANCORP /VT,6021.0,US,VT,DERBY,05829,4811 US ROUTE 5,,802-334-7915,US,VT,NEWPORT,05855,4811 US ROUTE 5,,US,VT,30284070.0,,,2-ACC,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-09 09:30:00.0,0,1,cmtv-20190630.xml,1,,19,9117,2019q3
20190809,0001654954-19-009157,1654954,FREEDOM HOLDING CORP.,6211.0,US,UT,SALT LAKE CITY,84101,C/O POULTON & YORDAN,324 SOUTH 400 WEST SUITE 250,801-355-2227,US,UT,SALT LAKE CITY,84101,C/O POULTON & YORDAN,324 SOUTH 400 WEST SUITE 250,US,NV,300233726.0,BMB MUNAI INC,20031218.0,2-ACC,0,331.0,10-Q,20190630,2020.0,Q1,2019-08-09 14:37:00.0,0,1,frhc-20190630.xml,1,,19,9157,2019q3
