,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2017q1,2017q2,2017q3,2017q4,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q2,2020q3
BasicAndDilutedEarningsLossPerShareFromDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,
ImpairmentOfRoyaltyInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,7256340.0,,,,
BasicEarningsLossPerShare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.11,,,0.54,-0.05,-0.04,-0.068,-0.03,-0.49
WriteOffOfExplorationAndEvaluationAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
ImpairmentLossRecognisedInProfitOrLossTradeReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51302.0,,,,,,,,
DilutedEarningsLossPerShare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,-0.11,,,0.54,-0.03,,-0.068,0.02,-0.55
ImpairmentLossRecognisedInProfitOrLossGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3047605.0,,,,5160741.0,,,256874.0,
GainsLossesOnDisposalsOfPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2000.0,,,,-90100.0,,,,-90100.0
WeightedAverageShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160874038.0,46848053.0,,,466500000.0,1845237.0,102819543.0,134171509.0,200969314.0,76683895.0
RevenueFromContractWithCustomerIncludingAssessedTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,154541.0,495.0,504319.0,151.0,
GrossRevenueFromSaleOfGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4934000.0,,
GrossRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12429000.0,,
TaxExpenseOtherThanIncomeTaxExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2767000.0,,,,1646000.0,,,11914000.0,,
RevenueFromManagementFees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DomainContentAndRegistrationExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5350.0,8855.0,12230.0,5350.0,8855.0
RevenueManagementFees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10204.0,,
CostOfMerchandiseSold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093000.0,,
IndirectProduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4733000.0,,
GrossMarginBeforeFairValueAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37892000.0,,
OperatingLeaseExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9198.0,,
ShareOfProfitLossOfJointVenturesAccountedForUsingEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1050000.0,,,-595000.0,,
GainsLossesOnFairValueAdjustmentOnSaleOfInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2289000.0,,
GainsLossesOnFairValueAdjustmentBiologicalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7340000.0,,
AdjustmentToNetRealizableValueOfInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1491000.0,,
PercentageOfGrossMargin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,,
ImpairmentLossReversalOfImpairmentLossRecognisedInProfitOrLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613000.0,,
LeaseLiabilityExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.0,,
GainLossOnTerminationOfLease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8746.0,,-8746.0
OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4125000.0,,,,,,,-950000.0,,
ImpairmentOfNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12793000.0,0.0,0.0
UnrealizedLossOnChangesInFairValueOfContingentConsideration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-145000.0,,
ProfitsLossesOnDisposalOfInvestmentsAndChangesInValueOfInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12447.0,,-650000.0,,
UnrealizedGainLossOnConvertibleDebentureReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737000.0,,
GainsLossesRecognisedInProfitOrLossAttributableToChangeInUnrealisedGainsOrLossesForAssetsHeldAtEndOfPeriodFairValueMeasurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-315000.0,,
OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208463.0,269681.0,-43000.0,,-372299.0
BasicEarningsLossPerShareFromContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-485000.0,,1694000.0,-485000.0,0.0
DilutedEarningsLossPerShareFromContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067,,
BasicEarningsLossPerShareFromDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013,,
DilutedEarningsLossPerShareFromDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013,,
RevenueFromRoyaltyInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90273.0
RevenueFromStreamInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7368331.0,,,3520828.0
LicenceFeeIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121114.0,,,,252609.0
GrossMarginBeforeFairValueAdjustmentOnBiologicalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96353.0,,,,12079361.0
RealizedFairValueAdjustmentOnBiologicalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-405170.0,,,,5292763.0
UnrealizedGainsLossesOnFairValueAdjustmentBiologicalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126250.0,,,,-6536103.0
DepletionOnStreamInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3689838.0,,,2415942.0
AccretionOnPreferenceShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33289.0
OfficeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185847.0
LossesGainsOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33000.0
RevenueFromContractWithCustomerExcludingAssessedTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292508.0,,,,149174000.0,150997000.0
GainsLossesOnChangeInFairValueOfWarrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000.0
GainLossOnDispositionOfLicense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351134.0,351134.0
ShareOfProfitLossOfAssociatesAccountedForUsingEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6114000.0,,,,-9013000.0,-119654.0,168778.0,,,97905.0
GainLossOnDebtSettlement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107395.0
GainLossOnDomainNameSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146700.0
GainLossOnSaleOfEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66403.0,584004.0
TransportationExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263164.0
AccretionAndOtherExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46396.0
GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsBeforeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12488.0
AdditionalAllowanceRecognisedInProfitOrLossAllowanceAccountForCreditLossesOfFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46447.0
AccretionExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0,992202.0,,,,992202.0
ProfitLossFromOperationsBeforeInterestAccretionAndForeignExchange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3227432.0
GainsOnDisposalsOfInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24515000.0
GainOnDisposalOfFihrst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9743000.0,0.0
ImpairmentLossRecognisedInProfitOrLossPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166316000.0,,,,,4139522.0
GainsOnDisposalsOfInvestmentProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0
GainLossOnDisposalOfDni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
OtherAdjustmentsToReconcileProfitLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673226.0,,,,673226.0
MarketingIncomeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246677.0
GainsOnChangeInFairValueOfDerivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094718.0,1790000.0,,,,4779693.0
OtherComprehensiveIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-189000.0,,,,-1020000.0,,262819.0,,,-372299.0
WeightedAverageSharesoutstandingBasic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4819874.0
WeightedAverageSharesoutstandingDiluted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10951531.0
LandOptionExpired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58704.0
OtherFinancialServicesCosts,,,,,,,,,,13705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WagesStockBased,,,,,,,,,924000.0,924000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RevenueNetOfSalesTaxes,,,,,,,,,6321357.0,9820946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ConsultingStockBased,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationIntegrationRelatedCosts,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvertisingAndInvestorRelationsStockBased,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Automobile,,,,,,,,,5836.0,29623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossFromChangeInFairValueOfContingentConsideration,,,,,,,,,,283000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FeesAndCommissionsTransferAgent,,,,,,,,,,-60109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MineralPropertyOptionPayments,,,,,,,,,,3616017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WebsiteDesign,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RestructuringCharges,,,,,,,,,,0.0,,,0.0,,850000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,,,,,,,,,,38309000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnDeconsolidationOfSubsidiaries,,,,,,,,,,3839000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ImpairmentOfLeasehold,,,,,,,,,,340821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnAgreementPayable,,,,,,,,,,-768138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,7747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CostOfGoldProductsAndServices,,,,,,,,,,3256823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossFromDisposalOfAssetsInSubsidiariesBasic,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoldInventoryAdditionFromGoldExtraction,,,,,,,,,,3248056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalGoldIncomeEarnedDuringTheExplorationStage,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainOnSettlementOfAgreementPayable,,,,,,,,,,3486867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeFromDiscontinuedOperations,,,,,,,,,,18280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnDisposalOfAssetsInSubsidiariesDiluted,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,,-68895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeFromDiscontinuedOperationAttributableToXcelmobility,,,,,,,,,,18280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeveragedBuyoutPrepaymentPenaltiesOnRetiredDebt,,,,,,,,,,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FieldCampsExpenses,,,,,,,,,,,,,,,,,,,,,,,,1266021.0,,,,188522.0,,,,393159.0,,,,,,,,,,,,
GeophysicsExpenses,,,,,,,,,,,,,,,,,,,,,,,,156144.0,,,,0.0,,,,18905.0,,,,,,,,,,,,
GeochemistryExpenses,,,,,,,,,,,,,,,,,,,,,,,,4221.0,,,,2891.0,,,,2891.0,,,,,,,,,,,,
DrillingExpenses,,,,,,,,,,,,,,,,,,,,,,,,3048068.0,,,,93138.0,,,,0.0,,,,,,,,,,,,
RelatedPartiesAmountInCostOfSales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136962.0,,,,,,,,,,,,
LossOnSaleOfInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,
ConsultingFeesRelatedParties,,,,,,,,,,,,,,,,,,,,,,,,144136.0,,,,0.0,,,,108432.0,,,,,,,,,,,,
GainOnWrittenOffOfNonControllingInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,12930.0,,,,0.0,,,,,,,,,,,,
LossOnDisposalOfConsolidatedEntities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575956.0,,,0.0,,,,,,,,,
LossOnSaleOfDepositsForLandUseRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,
LossOnSaleAndWriteOffOfAssets,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
LossOnNonCollectibleDepositForInvestment,,,,,,,,,,,,,,,,,,2912793.0,,,,,,,,,,,,,,,,,,,,,,,,,,
LossOnSettlementOfDebt,,,,,,,,,,,,,,,,,,5103311.0,,2274000.0,,,,,,,,,,,,,,,,,,,,,,,,
ShareOfInvesteesOperatingResultsNet,,,,,,,,,,,,,,,,,,97209.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GainOnSettlementOfDebt,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,,,,,,,,,,,0.0,,-109440.0,,,,,,,,,,,,,,,,,,,,,,,,
CostMethodInvestmentsRealizedGains,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,,,,,,,,,-691000.0,,,,,25778.0,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
RevenueFromSaleOfGold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638677000.0,,,,638677000.0,,,,,
FilingAndRegulatoryFeesExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185345.0,,,,206506.0,,,,,
ProductionExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302394000.0,,,,302394000.0,,,,,
PrincipalRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308964000.0,,,,351743000.0,,,,,
CostofSalesDepreciationandAmortisationExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172324000.0,,,,160469000.0,,,,,
DirectProductionCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101896000.0,,,,103330000.0,,,,,
DepletionOfRoyaltyInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28065000.0,,,,28065000.0,,,,,
OtherRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13974000.0,,,,16353000.0,,,,,
RoyaltyExpenseAndProductionTaxExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25530000.0,,,,78274000.0,,,,,
ProductionCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79008000.0,,,,,
RentalExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112259.0,,,,1704000.0,160380.0,,,114000.0,
ReversalOfImpairmentLossRecognisedInProfitOrLossPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
ExpenseArisingFromExplorationEvaluationProductionAndExtractiveCostsOfMineralResources,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228874000.0,,,,312829000.0,,,,,
DevelopmentCostsRecovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3635613.0,,,,,
MineOperatingEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11900000.0,,,,,
ShareholderCommunicationAndTravelExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514565.0,,,,561067.0,,,,,
DepreciationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3922.0,,,,,
WritedownsReversalsOfInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2026000.0,,,,,
ExpenseFromSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319103.0,,,,21693000.0,,,,,
BusinessDevelopments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16199000.0,,,,11326.0,
AmortizationOfPatents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26527.0,,,,,
GainsOnDisposalsOfNoncurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,9094000.0,536000.0,,,186000.0,
TechnologyServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1691000.0,,,,1912000.0,,,,,
AmortisationIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3125000.0,,,,,
GainsLossesOnDisposalsOfNetSmelterRoyalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,6593000.0,,,,,
ServiceFeeIncomeNetEarnedAsOperatorsOfJointVenture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892000.0,,,,,
CostOfServicesExcludingDepreciationDepletionAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197340000.0,,,,202341000.0,,,,,
MineCareAndMaintenanceCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109000.0,,,,,
ImpairmentLossRecognisedInProfitOrLossMineralProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5068000.0,,,,4150000.0,,,,,
CostOfEquipmentSales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233781000.0,,,,,
AcquisitionrelatedCostsForTransactionRecognisedSeparatelyFromAcquisitionOfAssetsAndAssumptionOfLiabilitiesInBusinessCombination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4893000.0,,,,,
RecoveryOfGold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828559.0,,,,,
GainsLossesRecognisedWhenControlInSubsidiaryIsLost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-143261000.0,,,,,
RevenueFromDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,328000.0,,,,,
InvestmentAndOtherIncomeLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34000.0,,,,,
GainsLossesRecognisedInProfitOrLossOnConvertibleNotesAtFairValueThroughProfitOrLossDesignatedUponInitialRecognitionOrSubsequently,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46742000.0,,,,10651000.0,,,,,
CommunityRelationsExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5051000.0,,,,6855000.0,,,,,
GainsLossesOnConversionOfConvertibleDebentures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63852.0,,,,,
OtherGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30202000.0,,,,2598000.0,-5349478.0,,,207707.0,
DecreaseThroughWriteoffFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-650000.0,,,,,
GainLossArisingFromDifferenceBetweenCarryingAmountOfFinancialLiabilityExtinguishedAndConsiderationPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
GainsLossesRecognisedInProfitOrLossOnFinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedUponInitialRecognitionOrSubsequentlyDerivativeFinancialLiability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3364000.0,,,,5169000.0,,,,,
WriteOffOfIVAReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,194000.0,,,,,
OtherIncomeAndExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154479.0,,,,,
GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsBeforeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012000.0,,,,-1394000.0,,,,,
IncomeTaxRelatingToCashFlowHedgesOfOtherComprehensiveIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106000.0,,,,-369000.0,,,,,
ImpairmentLossOnFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613000.0,,,,1613000.0,,,,,
DebtModificationAndExtinguishmentCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3802000.0,,,,-6689000.0,,,,,
ReclassificationAdjustmentsOnHedgesOfNetInvestmentsInForeignOperationsBeforeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331000.0,,,,-7000.0,,,,,
MiscellaneousOtherNonoperatingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7101000.0,,,,-7101000.0,,,,,
IncomeTaxRelatingToComponentsOfOtherComprehensiveIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267000.0,,,,0.0,,,,,
ReclassificationIntoAvailableforsaleFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3598000.0,,,,72000.0,,,,,
GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000.0,,,,155000.0,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-305000.0,,,,106000.0,,,,,
MineOperatingCostsIncludedInCostOfSales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695728000.0,,,,,695728000.0,,,,
DepreciationAndAmortizationIncludedInCostOfSales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292880000.0,,,,,297470000.0,,,,
InventoryImpairmentLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.0,,,,
DistributionRights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
InvestorRelationsAndCommunications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72000.0,,,,,104000.0,,,217000.0,
Depletions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732270.0,,,,
BadDebtsExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10020.0,,,,
TransferAgentAndRegulatoryFees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43000.0,,,,,70000.0,,,38000.0,
ManagementAndDirectorFees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327432.0,,,478870.0,
InterestExpenseOnFinanceLeases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000.0,,,,
GainLossOnForeignExchange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1749.0,,,,
InterestIncomeNetOfImpairment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-959000.0,,,,
