,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2017q1,2017q2,2017q3,2017q4,2018q1,2018q2,2018q4,2019q1,2019q2,2019q3,2019q4,2020q2,2020q3
OperatingLeaseRightOfUseAssetCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78306.0,78306.0,,87393.0
CurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215000.0,,
CurrentBiologicalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870540.0,,2780000.0,,1408271.0
GPPReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6600000.0,6600000.0,6600000.0,6600000.0,,
OperatingLeaseRightOfUseAssetNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26102.0,6526.0,,
AdvancesFromAFutureShareIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87243.0,,149304.0,,
PrepaymentsAndAccruedIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714000.0,,
IntangibleAssetsAndGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4044000.0,,
InvestmentsInSubsidiariesJointVenturesAndAssociates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76800000.0,,,52849000.0,,1207000.0
LicenseAndPrepaidRoyaltyNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409000.0,,
NoncurrentInvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14277000.0,,
BankIndebtednessCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7350.0,,
BrokerageFeesPayableCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2775000.0,2748000.0,2775000.0
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155371000.0,155371000.0,134353000.0,122765000.0,133529000.0
OperatingLeaseRightOfUseAsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,417370.0,5757000.0,56127.0,683000.0
DeferredAssetSaleProceeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200000.0,,
LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000.0,,
ConvertibleNotesAndDebenturesIssued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000.0,,
ExciseTaxPayables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3494000.0,,
WarrantLiabilityCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493000.0,,24000.0
OperatingLeaseRightOfUseLiabilityCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5098000.0,2520000.0,2251000.0
NoncurrentPortionOfNoncurrentNotesAndDebenturesIssued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
OperatingLeaseLiability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221200.0,85704.0,119245.0,,
NonCurrentContingentShareConsideration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117000.0,,
NetDeferredTaxLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103394000.0,,,-140111000.0,,,10471000.0,,
NoncurrentFinancialLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30257000.0,,
CommanStockIssuedForService,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,20000.0,20000.0,
ContractWithCustomerLiabilityCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.0,5317000.0,5317000.0,744.0,,
OperatingLeaseRightOfUseLiabilityNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439000.0,0.0,0.0
FinanceLeaseLiabilityCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226000.0,236000.0,209000.0,,
OperatingLeaseLiabilityCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33102.0,1613000.0,135000.0,137000.0,174545.0
OperatingLeaseLiabilityNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725000.0,244194.0,31077.0,221191.0,13595.0
FinanceLeaseLiabilityNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638000.0,1781000.0,505000.0,,
InvestmentAssetAvailableForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103000.0
CurrentFinanceLeaseReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82501.0
CurrentContractAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25261.0,,,,25261.0
TradingSecuritiesEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417537.0,1001541.0
RoyaltyAndStreamInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17030963.0,,,17030963.0
InvestmentAccountedForUsingEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412873.0,,,2191433.0
InvestmentProperty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200000.0
NoncurrentContractAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215237.0,,,,215237.0
IntangibleAssetsNetIncludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237271.0
NoncurrentFinanceLeaseReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247790.0
InprocessResearchAndDevelopment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117388000.0
RightofuseAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7744611.0,,,204000.0,182000.0
DeferredFinancingFees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
CurrentContractLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252609.0,,,,252609.0
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981000.0,234000.0
UnsecuredNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663000.0
PreferenceShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449287.0
LiabilitiesFromSharebasedPaymentTransactions2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112000.0,339000.0
NoncurrentContractLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152363.0,,,,2152363.0
CurrentPortionOfConvertiblePromissoryNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244041.0
CurrentPortionOfConvertibleDebentures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6867255.0
LineOfCreditCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5469944.0
BusinessCombinationConsiderationPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375268.0,,,,846256.0
LongTermDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197000.0
CurrentNotePayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268946.0
DeferredIncomeClassifiedAsCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496000.0,,,1244000.0,86256000.0,,,,582197.0
ShorttermWarrantyProvision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84707.0
CurrentPromissoryNotePayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58038.0
CurrentLeaseLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4154000.0,,,2904000.0,4421265.0,,,175620.0,194829.0
NonCurrentPortionOfConvertiblePromissoryNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136065.0
NonCurrentPortionOfConvertibleDebentures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10159653.0
DeferredIncomeTaxLiabilitiesNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926000.0,1859000.0
NoncurrentLeaseLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108000.0,,,2943000.0,3486700.0,,,356728.0,386650.0
ProvisionForDecommissioningRestorationAndRehabilitationCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53484.0,,,,53126.0
LongtermWarrantyProvision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251864.0
CommitmentAndContingencies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PromissoryNotePayableNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000.0,,,,346158.0
ReserveOfEquityComponentOfConvertibleInstruments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3091000.0,,,26300000.0,,,,,383094.0
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,,,,103000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,5878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commonstockissuable570000Shares,,,,,,,,,,22500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherPartnersCapital,,,,,,,,,63750.0,59250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TenantImprovements,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RoyaltyGuaranteesCommitmentsAmount,,,,,,,,,,312000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnitSubscriptionsReceived,,,,,,,,,,14965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareIssueCosts,,,,,,,,,,-556875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,,,,,550000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,,,,,,,,,,43489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TenantInducementNonCurrent,,,,,,,,,,55238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeferredCompensation,,,,,,,,,,-5918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,,,,,30000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NotesReceivableRelatedParties,,,,,,,,,387000.0,387000.0,,,,,,,,,,,,,,,,,,,,,1931076.0,,,,,,,,,,,,
CashAndCashEquivalentsFromContinuingOperationsEndOfPeriod,,,,,,,,,,,,,,,,,,,,,,,,,,,,6044692.0,,,,3752375.0,,,3786846.0,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9591875.0,,,,,,,,,,,
LitigationReserveCurrent,,,,,,,,,,,,,,,,,,,,137500.0,,,,,,,,,,,,0.0,,,,,,,,,,,
CashFromDisposedAssets,,,,,,,,,,,,,,,,,,232500.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,,10461457.0,,,,,,,,,,,,,,,,,,,,,,,,,
RoyaltyAndLicenseFeePayable,,,,,,,,,,,,,,,,,,135000.0,,135000.0,,,,,,,,,,,,,,,,,,,,,,,
LoanFromStockholder,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
ReceiptsInAdvanceAndOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,19062.0,,,,,,,,,,,,,,,,,,,,,,,,,
NumberOfSharesIssued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127488410.0,,,994621917.0,,,,,
NumberOfSharesOutstanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127080264.0,,,201829207.0,,,,,
ReceivablesAndOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10723000.0,,,20603000.0,,,,,
ConsiderationReceivableCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93800000.0,,,,,
ShorttermDepositsNotClassifiedAsCashEquivalents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20091000.0,,,3704131.0,,,,,
UnbilledReceivablesNotBillableAtBalanceSheetDateAmountExpectedToBeCollectedWithinOneYear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20246000.0,,,17190000.0,,,,,
TradeAndOtherCurrentReceivablesAndOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75900000.0,,,,,
DevelopmentCostsReceivableCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81841.0,,,,,
ReceivablesFromContractsWithCustomers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10461000.0,,,13512000.0,,,,,
NoncurrentFinancialAssetsAvailableforsale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13508000.0,,,4155000.0,,,,,
ReclamationBondNonCurrentAsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11444.0,11444.0,,,,
OtherCurrentFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13688000.0,,,8458000.0,10366000.0,,,,
PrepaidTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383000.0,,,,,
CurrentPrepayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8995000.0,,,1963000.0,154604.0,,,,
CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396105.0,12447.0,,,,
InvestmentsInJointVenturesAccountedForUsingEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42394000.0,,,65830000.0,,,,,
InvestmentsInAssociates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257433000.0,,,257433000.0,397629.0,,,,
AssetsArisingFromExplorationEvaluationAndDevelopmentCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390409000.0,,,435613000.0,,,,,
UnbilledReceivablesNotBillableAtBalanceSheetDateAmountExpectedToBeCollectedAfterOneYear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14799000.0,,,21216000.0,,,,,
CurrentTaxAssetsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17300000.0,,,,,
NoncurrentInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4537000.0,,,2245000.0,4537000.0,,,,
OtherNoncurrentFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30848000.0,,,109603000.0,22461000.0,,,,
RoyaltyInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494768000.0,,,494768000.0,,,,,
PreferredSharesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173135000.0,,,,,
NoncurrentIncomeTaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestmentsInJointVentures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126264000.0,,,,,
NetDeferredTaxAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860000.0,,,50938000.0,,,,,
CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147300000.0,,,147300000.0,0.0,,,402000.0,
DeferredLeaseInducement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,236000.0,,,,,
DeferredIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190000.0,,,3769000.0,,,,,
ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1536000.0,,,,,
DividendPayables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7890000.0,,,7779000.0,,,,,
OtherShorttermProvisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000.0,,,,,
OtherCurrentFinancialLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4153000.0,,,5632000.0,13495000.0,,,,
PayableToLoyaltyProgramPartners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65567000.0,,,65567000.0,,,,,
SubsequentEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
DeferredIncomeClassifiedAsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000.0,,,133000.0,528835000.0,,,,
OtherNoncurrentFinancialLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12433000.0,,,2036000.0,18771000.0,,,,
LongTermIncentivePlanCashSettled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000.0,,,,,
OtherLongtermProvisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341400000.0,,,,,
NoncurrentProvisionsForEmployeeBenefits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108397000.0,,,14708000.0,108397000.0,,,,
CommitmentsAndContingencies1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TradeReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182067.0,,,,
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85493.0,,,,
LoansAndReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381891.0,,,,
LicencesAndFranchises,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4382598.0,,,,
ValueAddedTaxReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3877934.0,,,1526702.0,
CurrentConvertibleDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000.0,,,,
CurrentLoansReceivedAndCurrentPortionOfNoncurrentLoansReceived,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571000.0,,,,540000.0,,,305000.0,
ConvertibleLoanNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537000.0,,,,
OtherCurrentNonfinancialLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42207000.0,,,,30551000.0,,,,
DerivativeFinancialLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2634000.0,,,,
CommonStockSubscriptionReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1200000.0,-1200000.0,,,
CurrentFinanceLeaseLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18327000.0,,,,20472000.0,,,,
NoncurrentConvertibleDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356000.0,,,,
ConvertiblePromissoryNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845830.0,,,,
ConvertibleDebentures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
NoncurrentFinanceLeaseLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66246000.0,,,,9760000.0,,,,
NoncurrentProvisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200138000.0,,,,179702000.0,,,,
DeficitSurplusInPlanNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28379000.0,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,31314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NotesAndCapitalLeasesPayableCurrentPortionDiscount,,,,,,,,,,,,,176352.0,,148087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ConvertibleNoteUnamortizedDiscount,,,,,,,,,,,,,14792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancialAssetsCurrent,,,,,,,,,,,,,877864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IntangibleAssetsCurrent,,,,,,,,,,,,,47337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CounterGuaranteeReceivableCurrent,,,,,,,,,,,,,237300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NotesReceivableRelatedPartiesCurrent,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unbilled,,,,,,,,,,,,,81297895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherReceivablesPrepaymentsAndDeposit,,,,,,,,,,,,,10451175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CurrentTaxAssetsNetOfProvisionForIncomeTax,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PrepaymentsToARelatedParty,,,,,,,,,,,,,2333036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockSubjectToRecission,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LongTermPrepaymentForLandUseRight,,,,,,,,,,,,,3694493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancialAssetsNoncurrent,,,,,,,,,,,,,212384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,,,,,,,,4920662.0,,4920662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ConversionFeature,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanBenefitObligation,,,,,,,,,,,,,121867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LongTermProvisions,,,,,,,,,,,,,220539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ConvertibleNotesNetOfUnamortizedDiscount,,,,,,,,,,,,,,,,,,,,,,,,,,,,184627.0,,,,,,,,,,,,,,,
AssetsHeldInTrustCurrent,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,309748.0,,,,,,,,,,,,,,,
MineralPropertiesHeldForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1301000.0,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,30349676.0,,,,,,,,,,,,,,,
ConvertibleNotesUnamortizedDiscountCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98182.0,0.0,,,,,,,,,,,,,
ConvertibleNotesUnamortizedDiscountNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,
NotesPayableDebtDiscounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220878.0,,,,,,,,,,,,,
NotesPayableDebtDiscountsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209726.0,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscountNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14068.0,,,,,,,,,,,,,
LiabilityOfCommonStockIssued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640100.0,,,,,,,,,,,,,
LiabilityForPreferredStockToBeIssued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3103800.0,,,,,,,,,,,,,
PreferredStockNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
SharesSubjectToMandatoryRedemptionSettlementTermsAmount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107672000.0,,,,,,,,,,,,,
DeferredFinancingCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
ReimbursementRightsCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
MineralPropertyInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4416780.0,,,,,,,,
ReclamationDeposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115474.0,,,,,,,,
OtherNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651000.0,,,,,,,,
ReimbursementRightsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6588000.0,,,,,,,,
FlowThroughSharePremiumLiability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109251.0,,,,,,,,
LoansReceived,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
DerivativeLiabilityWarrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587000.0,,,,,,,,
NotesAndDebenturesIssued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000000.0,,,,,,,,
DeficitAccumulated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28583385.0,,,,28583385.0,,,,,,,,
AssetsLiabilitiesOfBenefitPlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22221000.0,,,,,,,,
MembersCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275602000.0,,,,,,,,
InterestPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.0,,,,,,,,,,,,,,
IntercompanyReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17192991.0,,,,,,,,,,,,,,
