,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2017q1,2017q2,2017q3,2017q4,2018q1,2018q2,2018q4,2019q1,2019q2,2019q3,2019q4,2020q2,2020q3
PurchaseOfPropertyAndEquipmentWithNotesPayable,,,,,,,,,,,,,,,,,,,,,,0.0,745105.0,,,,,,,,,,,,,,,,,,,,
CollectionOfRelatedPartyDebtsForSellingDrugApprovalNumbers,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
PaymentsToAcquireLandUseRights,,,,,,,,,,,,,,,,,,,,0.0,,,2513648.0,,,,,,,,,,,,,,,,,,,,
StockIssuedInSatisfactionOfLoansPayableRelatedParty,,,,,,,,,,,,,,,,,,,,,,0.0,-690000.0,,,0.0,48000.0,,0.0,,,,,,,,,,,,,,
PaymentsForInvestmentInHubeiInformationScienceAndTechnology,,,,,,,,,,,,,,,,,,,,158600.0,,,0.0,,,,,,,,,,,,,,,,,,,,
CapitalInjectionToZhongtianByMinorityShareholders,,,,,,,,,,,,,283612.0,,,0.0,,,,1157551.0,,,0.0,,,,,,,,,,,,,,,,,,,,
ValueOfWarrantsIssuedForIssuanceCostInConnectionWithSeriesDPreferredStock,,,,,,,,,,,,,,,,,,,,,,0.0,247995.0,,,,,,,,,,,,,,,,,,,,
IssuanceOfCommonStockIssuedFromConversionOfPreferredSeriesCShares,,,,,,,,,,,,,,,,,,,,,,,408114.0,,,,,,,,,,,,,,,,,,,,
DerivativeLiabilityForNewlyGrantedWarrants,,,,,,,,,,,,,,,,,,,,,,6440.0,0.0,,,6440.0,6440.0,,,,,,,,,,,,,,,,
IssuanceOfSharesAndOptionsIssuedForYODHongKongContingentConsiderationEarnOut,,,,,,,,,,,,,,,,,,,,,,,410475.0,,,,,,,,,,,,,,,,,,,,
PurchasesOfPropertyPlantAndEquipmentOffsetAgainstReceivablesFromFormerSubsidiaries,,,,,,,,,,,,,,,,,,,,,,,4268397.0,,,,,,,,,,,,,,,,,,,,
PaymentOfConstructionInProgressOffsetAgainstReceivablesFromFormerSubsidiaries,,,,,,,,,,,,,,,,,,,,,,,558577.0,,,,558577.0,,,,,,,,,,,,,,,,
AdvanceFromAnUnrelatedThirdPartyOffsetAgainstConsiderationFromDisposalOfSubsidiaries,,,,,,,,,,,,,,,,,,,,,,,83812839.0,,,,83812839.0,,,,,,,,,,,,,,,,
WaiverOfInterestOffsetAgainstConsiderationFromDisposalOfSubsidiaries,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,8347735.0,,,,,,,,,,,,,,,,
PrepaymentsTransferredToConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
ConstructionInProgressTransferredToPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
ImputedInterestExpense,,,,,,,,,,,,,1525.0,1525.0,1128.0,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,222.0,,6185000.0,8114.0,33311000.0,12131.0,,,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfLandUseRights,,,,,,,,,,,,,38380.0,55020.0,,21649.0,50066.0,55020.0,,86935.0,,,,,,,,,,,,,,,,,,,,,,,
GainOnDisposalOfAssets,,,,,,,,,-933995.0,0.0,,,0.0,-933995.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableWriteOff,,,,,,,,,,,,,,52000.0,0.0,,53000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
DeferredRevenueAdditions,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
AccruedInterestAddedToPrincipalOfRelatedPartyDebt,,,,,,,,,,,,,,,,,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GainOnTransferOfOilAndGasProperty,,,,,,,,,,,,,,0.0,161029.0,161029.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
LossOnSettlementOfDebt,,,,,,,,,,,,,,,,,0.0,52821.0,,,,,,,,,,,,,,42944.0,0.0,,,0.0,,,,,,,
ImputedInterestFromARelatedParty,,,,,,,,,,,,,,0.0,,100000.0,39745.0,108051.0,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfProperties,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GainFromAdditionalConsiderationReceivedFromApricus,,,,,,,,,,,,,,1000000.0,1000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
WriteOffOfNoteReceivable,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NoncashConsultingExpense,,,,,,,,,,,,,,,,111111.0,1583550.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
InterestAndDebtExpense,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,172462.0,,,,,,,,
GuaranteeExpenses,,,,,,,,,,,,,0.0,0.0,,518141.0,236808.0,,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseInSundryAssetsAndOtherReceivables,,,,,,,,,,,,,56256.0,,6162.0,,-271056.0,10870.0,,,,,,,,,,,,,,,,,,,,,,,,,
DeferredCostsCreditCardOriginationCostsAmortization,,,,,,,,,,,,,,,,343009.0,37037.0,483147.0,,,,,,,,,,,,,,,,,,,,,,,,,
WriteDownOfRelatedPartyReceivable,,,,,,,,,,,,,,,,,644793.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GuaranteeIncome,,,,,,,,,,,,,0.0,0.0,,562847.0,192443.0,,,,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfDebtDiscountRelatedToWarrantsIssuedRelatedParty,,,,,,,,,,,,,,,,,13246.0,13246.0,,,,,,,,,,,,,,,,,,,,,,,,,
GainOnSaleOfAggregate,,,,,,,,,,,,,,,,,-18535.0,-18535.0,,,,,,,,,,,,,,,,,,,,,,,,,
ImpairmentOfPrepaidExpense,,,,,,,,,,,,,,,,,1000.0,,,,,25000.0,,,,,,,,,,,,,,,,,,,,,
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,,,,,,,,,,,,,0.0,0.0,0.0,,545205.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GainFromChangeInDerivativeLiability,,,,,,,,,,,,,,,,616519.0,0.0,-113363.0,,,,,,,,,,,,,,,,,,,,,,,,,
LossOnDebtConversion,,,,,,,,,,,,,0.0,-2010076.0,0.0,,-2010076.0,,,,,,,,,,,,,,,,,,,,,,,,,,
LossOnSaleOfMineralProperties,,,,,,,,,,,,,,0.0,,2621.0,0.0,-33530.0,,,,,,,,,,,,,,,,,,,,,,,,,
ShareholderAdvance,,,,,,,,,,,,,,,0.0,26000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInExplorationAdvances,,,,,,,,,,,,,1000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSettlementOfRelatedPartyDebt,,,,,,,,,,,,,0.0,0.0,0.0,,-2871.0,,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInRecoverableOnLoanGuarantee,,,,,,,,,,,,,,,,0.0,1407034.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseOtherReceivablesAndPrepayments,,,,,,,,,,,,,965360.0,2875714.0,,2437411.0,-1763362.0,-2256417.0,,,,,,,,,,,,,,,,,,,,,,,,,
FinanceCharge,,,,,,,,,,,,,0.0,0.0,0.0,383729.0,131000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
StockPayable,,,,,,,,,,,,,,,,1220000.0,248100.0,213282.0,,,,,,,,,,,,,,,,,,,,,,,,,
PreferredSharesIssuedToNoncontrollingInterest,,,,,,,,,,,,,,,,,8500.0,,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInFinancialGuaranteeInsuranceContractLiabilities,,,,,,,,,,,,,504049.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
LoanFromRelatedParty,,,,,,,,,,,,,211575.0,,215787.0,,738866.0,204329.0,,,,,,,,,,,,,,,,,,,,,,,,,
ProceedsFromSaleOfOtherProductiveAssets,,,,,,,,,,,,,,110500.0,,0.0,106000.0,110500.0,,69500.0,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInProvisionOfWarrnaty,,,,,,,,,,,,,0.0,0.0,,-85446.0,-45425.0,-26220.0,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInBillsPayable,,,,,,,,,,,,,-7741312.0,515417.0,,-1024020.0,-8442812.0,-1581054.0,,,,,,,,,,,,,,,,,,,,,,,,,
RedemptionOfShortTermDepositsWithRelatedParty,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
ForgivenessOfRelatedPartyDebt,,,,,,,,,,,,,,,,6250.0,6250.0,0.0,,6250.0,,0.0,,,,,,,,,,,,,,,,,,,,,
ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,,,,,,,,,62500.0,,,,150000.0,,,,150000.0,,,,,,,,,,,,,,,,,,28723000.0,,,28723000.0,,,,,
StockIssuedForSettlementOfDebt,,,,,,,,,,,,,,,,52183.0,52183.0,0.0,,52183.0,,52183.0,,,,,,,,,,,,,,,,,,,,,
GovernmentGrantReceivedInRespectOfPropertyPlantAndEquipment,,,,,,,,,,,,,0.0,-357306.0,,-171180.0,-357984.0,-357306.0,,,,,,,,,,,,,,,,,,,,,,,,,
DeferredFinancingCostDueToWarrantsIssued,,,,,,,,,,,,,50557.0,68046.0,,50557.0,50557.0,68046.0,,68046.0,,,,,,,,,,,,,,,,,,,,,,,
RepaymentFromPayableToShareholder,,,,,,,,,,,,,,,,,-11906.0,,,,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfCommonStockValueForCompensation,,,,,,,,,,,,,,,,306000.0,189000.0,189000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
DebtDiscountDueToLiquidationRightsTransferred,,,,,,,,,,,,,0.0,39619.0,,0.0,39619.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
DebtSettlementAgreements,,,,,,,,,,,,,0.0,13134.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfCommonStockForCapitalizedFinancingCosts,,,,,,,,,,,,,,,,150000.0,150000.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
DeferredFinancingCostDueToCommonSharesIssued,,,,,,,,,,,,,0.0,0.0,,60776.0,0.0,0.0,,110776.0,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfCommonStockValueForService,,,,,,,,,,,,,,189000.0,,51000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
StockMarketFinancing,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfCommonStockForSettlementOfStockBasedPayable,,,,,,,,,,,,,,,,0.0,0.0,680079.0,,,,,,,,,,,,,,,,,,,,,,,,,
DebtDiscountDueToCommonSharesIssued,,,,,,,,,,,,,0.0,0.0,,129240.0,0.0,0.0,,129240.0,,,,,,,,,,,,,,,,,,,,,,,
AccountsPayableConvertedToStock,,,,,,,,,,,,,,0.0,,0.0,0.0,239469.0,,239469.0,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfCommonStockForAccountsPayableDebtSettlementAndDebtConversions,,,,,,,,,,,,,,,,2576.0,982887.0,986887.0,,,,,,,,,,,,,,,,,,,,,,,,,
DebtDiscountOnFeesRelatedToTCADebt,,,,,,,,,,,,,,0.0,,200000.0,0.0,606320.0,,,,,,,,,,,,,,,,,,,,,,,,,
BeneficialConversionFeatureCreditedToAdditionalPaidInCapital,,,,,,,,,,,,,,,,298077.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
NotePayableAndAccruedInterestConvertedToStock,,,,,,,,,,,,,,0.0,,2778641.0,3375846.0,218200.0,,339294.0,,,,,,,,,,,,,,,,,,,,,,,
ChangeInDepreciationExpenseAllocatedToStockpilesAndOreOnLeachPads,,,,,,,,,814078.0,-238409.0,,,-164317.0,-238409.0,,,-95269.0,-119763.0,,,,,,,,,,,,,,,,,,,,,,,,,
GainOnSaleOfAssetsToRelatedPrtyCreditedToAdditionalPaidInCapital,,,,,,,,,,,,,,,,618945.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
PurchaseOfEquipmentWithAggregateRockStockpilesNotYetDelivered,,,,,,,,,,,,,,,,,0.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,
ImpairmentInOilAndGasLeases,,,,,,,,,419959.0,0.0,,,419959.0,419959.0,,419959.0,0.0,419959.0,,419959.0,,,,,,,,,,,,,,,,,,,,,,,
AcquisitionOfTreasuryStockForSaleOfHTT,,,,,,,,,,,,,,,,1800000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
PrincipalPaymentOnDebtMadeWithAggregateRockStockpiles,,,,,,,,,,,,,,,,,18635.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
InvestmentInOilAndGasLeasesInExchangeForNotesPayableToVeneto,,,,,,,,,,0.0,,,0.0,1455000.0,,0.0,1455000.0,1455000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
SharesIssuedForAcquisitionOfMineralPropertyInterest,,,,,,,,,,,,,,25000.0,,25000.0,0.0,25000.0,,3000.0,,,,,,,,,,,,,,,,,,,,,,,
TransferOfLeasesInSettlementOfNotesPayable,,,,,,,,,1455000.0,0.0,,,1455000.0,0.0,,0.0,1455000.0,0.0,,1455000.0,,,,,,,,,,,,,,,,,,,,,,,
StockIssuedForCashlessExerciseOfWarrants,,,,,,,,,,,,,,,,,22501.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
AssignmentOfAccountsPayableFromTransferOfLeases,,,,,,,,,193764.0,193764.0,,,193764.0,193764.0,,0.0,193764.0,193764.0,,193764.0,,,,,,,,,,,,,,,,,,,,,,,
StockIssuedForCashlessExerciseOfOptions,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SettlementOfLoanPayable,,,,,,,,,1481969.0,1481469.0,,,1531469.0,500.0,,1481469.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
ProceedsFromDisposalOfPropertyPlantAndEquipmentSettledByOffsettingTradePayables,,,,,,,,,,,,,88707.0,0.0,,11095.0,88707.0,121286.0,,,,,,,,,,,,,,,,,,,,,,,,,
AcquisitionOfYiliYiqiangSiliconLimitedByOffsettingDepositForAcquisitionOfANonConsolidatedAffiliate,,,,,,,,,,,,,0.0,0.0,,0.0,1098979.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
EquipmentPurchasedWithNotesPayable,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ForgivenessOfRelatedPartyBalancesPayable,,,,,,,,,1027791.0,1027791.0,,,0.0,0.0,,0.0,1027791.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
ForgivenessOfLoanPayable,,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,311400.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
FairValueOfDerivativeConvertibleDebentures,,,,,,,,,,,,,,,,0.0,46721.0,46721.0,,46721.0,,,,,,,,,,,,,,,,,,,,,,,
SharesIssuedForPropertyServices,,,,,,,,,210000.0,0.0,,,0.0,210000.0,,0.0,0.0,0.0,,210000.0,,,,,,,,,,,,,,,,,,,,,,,
ExchangeOfAccountsPayableForConvertibleDebt,,,,,,,,,,0.0,,,0.0,0.0,,100000.0,100000.0,0.0,,100000.0,,,,,,,,,,,,,,,,,,,,,,,
SharesIssuedForDataPurchase,,,,,,,,,367500.0,367500.0,,,367500.0,0.0,,367500.0,367500.0,0.0,,367500.0,,,,,,,,,,,,,,,,,,,,,,,
SharesIssuedOnConversionOfDebt,,,,,,,,,,35625.0,,,35625.0,0.0,,0.0,0.0,0.0,,818451.0,,,,,,,,,,,,,,,,,,,,,,,
CommonStockIssuedForSettlementOfInterestPayable,,,,,,,,,,,,,,,,,94567.0,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingFeeContributedByAPrincipalStockholder,,,,,,,,,,,,,,,,1790000.0,1790000.0,1790000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
SharesIssuedForPremiumOnShareholderLoansTwo,,,,,,,,,,,,,,,,,64000.0,64000.0,,,,,,,,,,,,,,,,,,,,,,,,,
SharesIssuedForSettlementOfLoansPayable,,,,,,,,,,,,,,3387743.0,,0.0,3744091.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
CommonSharesIssuedForServices,,,,,,,,,,,,,,,,,,,,,,,,,,296281.0,0.0,0.0,-23041.0,-25217.0,,,,,,,,,,,,,
AccruedInterestExpense,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9915.0,,,,,,0.0,,,,,,,,,,
ClassOfWarrantOrRightsRevaluation,,,,,,,,,,,,,,,,,,,,,,,,,,-1213051.0,2306117.0,1197986.0,1565499.0,,,,,,,,,,,,,,
ShareIssuedForRent,,,,,,,,,,,,,,,,,,,,,,35750.0,,,,0.0,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,,45750.0,,,,,,,,,,,,,,,,,
WriteOffOfOilAndGasPropertiesCashFlows,,,,,,,,,,,,,,,,,,,,,,1879007.0,,,,0.0,,0.0,,,,,,,,,,,,,,,
ResearchAndDevelopmentNoncashExpense,,,,,,,,,,,,,,,,,,,,,,,,,,73040.0,,,,73040.0,,,,,0.0,,,,,,,,
WarrantDerivativeLiabilityRecovery,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
ConsultingFee,,,,,,,,,,,,,,,,,,,,,,,,,,127300.0,,,,,,,,,,,,,,,,,
GainOnChangeInTheFairValueOfConvertiblePreferredStock,,,,,,,,,,,,,,,,,,,,,,331127.0,,,,331127.0,,,,,,,,,,,,,,,,,
SharesToBeIssuedForServices,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1618.0,,,,,,,,,,,,,,,,,
IncreaseDecreaseInUnbilledReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,-14000.0,,,,,,,,,,,,,,,,,
CompensationForVestedShares,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,180.0,,,,,,,,,,,,,,
SharesIssuedForStockOfferingCosts,,,,,,,,,,,,,,,,,,,,,,,,,,275700.0,,,,,,,,,,,,,,,,,
DisposalOfAssociatedCompany,,,,,,,,,,,,,,,,,,,,,,96268.0,,,,96268.0,96299.0,,,,96299.0,,,,,,,,,,,,
WarrantLiabilityFairValueOfWarrantsExercised,,,,,,,,,,,,,,,,,,,,,,,,,,331144.0,331144.0,,,,,,,,,,,,,,,,
ProceedsFromShareholders,,,,,,,,,,,,,,,,,,,,,,,,,,250000.0,250000.0,250000.0,,0.0,0.0,250000.0,85118.0,,,0.0,,,,,,,
TreasuryStockReturnedToCompanyPursuantToLockupAgreement,,,,,,,,,,,,,,,,,,,,,,,,,,5125.0,,,,5125.0,,,,,,,,,,,,,
CommonStockIssuedForAcquisitionOfSubsidiary,,,,,,,,,,,,,,,,,,,,,,,,,,191750.0,191750.0,0.0,191750.0,0.0,191750.0,,,,,,,,,,,,
IssuanceOfCommonSharesAndArrangementOptionsOnAcquisitionOfSunward,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
AssumptionOfLiabilitiesByAnOfficerForDisposalOfFixedAssets,,,,,,,,,,,,,,,,,,,,,,,,,,42016.0,0.0,,,0.0,0.0,,,,,,,,,,,,
NonCashDistributionsToNonControllingInterest,,,,,,,,,,,,,,,,,,,,,,,,,,24000.0,24000.0,,,0.0,0.0,,,,0.0,,,,,,,,
NotePayableIssuedForAcquisitionOfSubsidiary,,,,,,,,,,,,,,,,,,,,,,,,,,53000.0,0.0,,,53000.0,0.0,,,,,,,,,,,,
CommonStockIssuedForPrepaidExpenses,,,,,,,,,,,,,,,,,,0.0,,280000.0,,0.0,,,,11250.0,,,,,,,,,,,,,,,,,
FairValueOfWarrantsExercisedOnACashlessBasis,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
PreferredStockIssuedForAcquisitionOfIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
PpeTransferredFromCip,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2139192.0,,,,,,,,,,,,,,,,
CommonStockIssuedForAcquisitionOfIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,
ProceedsFromIncomeTaxRefunds,,,,,,,,,,,,,,,,,,,,,,,,,,24000.0,,,,,,,,,,,,,,,,,
CipTransferringIntoPpe,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2139192.0,,,,,,,,,,,,,,,,
CommonStockIssuedForConversionOfNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,43404.0,,,,,,,,,,,,,,,,,
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
ConstructionInprogresstOPropertyAndEquipment,,,,,,,,,,,,,,,,,,,,,,2158711.0,,0.0,,2342845.0,,,,,,,,,,,,,,,,,
CommonStockIssuedForAccountsPayableRelatedPartyAndPrepaidRent,,,,,,,,,,,,,,,,,,,,,,33749.0,,,,0.0,,,,,,,,,,,,,,,,,
PreferredStockAccretionOfRedemptionDiscount,,,,,,,,,,,,,,,,,,,,,,,,,,2010330.0,,,,,,,,,,,,,,,,,
DerivativeLiabilitiesRecordedAsAdditionalPaidInCapitalUponConversionOfDebentures,,,,,,,,,,,,,,,,,,,,,,214291.0,,,,0.0,,,,,,,,,,,,,,,,,
CommonStockIssuedForPaymentOnNotePayableRelatedParty,,,,,,,,,,,,,,,,,,,,,,0.0,,872160.0,,372160.0,,872160.0,,,,,,,,,,,,,,,
InventoryPurchasedIncludedInAccountsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20330000.0,0.0,0.0,0.0,0.0,,,,-20330000.0,,,,,,,,
PropertyAndEquipmentIncludedInAccountsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
CommonStockIssuedForPreferredStockConversion,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,
InterestPaidInShares,,,,,,,,,,,,,,,,,,,,,,,,,,283913.0,,778856.0,,,,,,,,,,,,,,,
AssetAcquired,,,,,,,,,,,,,,,,,,,,,,305922.0,,,,0.0,,,,,,,,,,,,,,,,,
LessLiabilitiesAcquired,,,,,,,,,,,,,,,,,,,,,,825.0,,,,825.0,,,,,,,,,,,,,,,,,
NetAssetAcquired,,,,,,,,,,,,,,,,,,,,,,305097.0,,,,305097.0,,,,,,,,,,,,,,,,,
LessNonControllingInterest,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,
LessFairValueOfConsiderationPaid,,,,,,,,,,,,,,,,,,,,,,0.0,,,,453204.0,,,,,,,,,,,,,,,,,
Goodwills,,,,,,,,,,,,,,,,,,,,,,383238.0,,,,383238.0,,,,,,,,,,,,,,,,,
InterestExpenseBorrowings,,,,,,,,,,-1090839.0,,,,165.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
NetUnrealizedLossProfit,,,,,,,,,,,,,-1645421.0,-1049781.0,-1234722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DerivativeInstrumentsLossRecognizedInIncome,,,,,,,,,,,,,,0.0,925742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NotesAndWarrantIssuancePayments,,,,,,,,,,,,,-19053.0,-19053.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
RecoveryOfProvisionForObsoleteInventories,,,,,,,,,,,,,4363602.0,-1807330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChangeInAllowanceForInventoryReserve,,,,,,,,,,,,,81854.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LossContingencyLossInPeriod,,,,,,,,,,,,,,36942.0,,37134.0,,-37910.0,,-38025.0,,,,,,,,,,,,,,,,,,,,,,,
BadDebs,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainsOnSalesOfGoldAndSilver,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ProvisionForLoanAndLeaseLosses,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,31638000.0,13358000.0
ChangeInAmountDueFromThirdParties,,,,,,,,,,,,,2002061.0,-614086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,,,,,,,,,12953.0,0.0,-1904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StockDistributionsToContractors,,,,,,,,,,,,,0.0,182453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OptionPaymentToAmendAndReduceRoyalty,,,,,,,,,,,,,,0.0,175000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChangeInFairValueOfTradingPreciousMetals,,,,,,,,,,,,,-27271.0,-264221.0,-174685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChangeInAmountDueFromRelatedParties,,,,,,,,,,,,,-1900407.0,5790113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StockSubscriptionReceivable,,,,,,,,,516.0,0.0,,,516.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseinretentionsreceivable,,,,,,,,,,,,,,-170969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInRestrictedCashAndInvestments,,,,,,,,,,,,,,0.0,78750000.0,78750000.0,,,,,,,,5043.0,,,0.0,0.0,5.0,5.0,5000.0,,,,,,,,,,,,
WriteDownOfManagementFees,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BadDebtExpenses,,,,,,,,,,,,,,1450586.0,1795356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LossesOnNonControllingTrustInvestments,,,,,,,,,,,,,,-90461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainsOnNonControllingTrustInvestments,,,,,,,,,,,,,,35858.0,29004.0,61398.0,,102492.0,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseStockyardsInventory,,,,,,,,,,,,,,-13348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DecreaseIncreaseInDeferredContractCostsAndUnbilledRevenue,,,,,,,,,,,,,,440072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NonCashGainOnSettlementOfDebt,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
